,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
138454,138454,J1MVP1oGbBnKVqriX4HDuQ,Denny's,5045 W Tropicana,Las Vegas,NV,89103,36.100377,-115.20992849999999,3.0,108,1,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}","Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Diners, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
138469,138469,AN6HjBZeEcLgekQawgmS3w,Jack in the Box,4970 Spring Mountain Rd,Las Vegas,NV,89146,36.1265469,-115.20906310000001,2.0,20,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Fast Food",
138528,138528,IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,3850 S Las Vegas Blvd,Las Vegas,NV,89109,36.099144,-115.17350400000001,1.5,60,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'""}","Food, Ethnic Food, Specialty Food, Chinese, Restaurants, Fast Food, American (New), Imported Food","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}"
138546,138546,pKxVsJvj3s9UF1LcnnBrOw,Jersey Mike's Subs,"2101 N Rainbow Blvd, Ste 101",Las Vegas,NV,89108,36.199433899999995,-115.2426696,4.5,28,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'very_loud'"", 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'""}","Delis, Fast Food, Sandwiches, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
138594,138594,2_qs9jCnbZNYIPl7DEcI_w,Station Casino,1505 S Pavilion Ctr Dr,Las Vegas,NV,89135,36.154794700000004,-115.3314467,2.5,7,1,{'GoodForKids': 'False'},"Diners, Event Planning & Services, Hotels & Travel, Nightlife, Restaurants, Hotels, Casinos, Arts & Entertainment, Food",
138666,138666,jOMtqF2XnRgOZ2eOVLoxGA,Soul Foo Young,1216 W Owens Ave,Las Vegas,NV,89108,36.1887761998,-115.1569526973,4.5,55,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False'}","Southern, Soul Food, Restaurants, Food, Chinese, Specialty Food","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
138669,138669,KyzPvdGPb2ubVlXJrS2QPA,Pizzalicious,5447 S Rainbow Blvd,Las Vegas,NV,89118,36.0900715,-115.2439023,4.0,204,1,"{'BikeParking': 'True', 'Caters': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'False'}","Italian, Sandwiches, Food, Restaurants, Pizza, Food Delivery Services","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}"
138725,138725,Opufpwe4jaf--LtDZ_AHiw,Snack Bar,"1220 E Harmon Ave, Ste A",Las Vegas,NV,89119,36.1079183842,-115.13640184469999,5.0,3,0,"{'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Mexican, Sandwiches, Food, Juice Bars & Smoothies, Desserts, Hot Dogs, Restaurants, Cafes, Ice Cream & Frozen Yogurt","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-18:0'}"
138752,138752,CCVh8YKdN3c-WgqEbzya3A,Market Cafe Vdara,2600 W Harmon Ave,Las Vegas,NV,89158,36.1092406,-115.1784884,3.0,202,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Food, Breakfast & Brunch, Cafes, Juice Bars & Smoothies","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
138827,138827,Wfl_ch21ojyHsPnkvvnstw,Capriotti's Sandwich Shop,4480 Paradise Rd,Las Vegas,NV,89169,36.108897999999996,-115.151261,4.0,408,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Corkage': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, American (Traditional), Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
138845,138845,Ja6XZ62g2hw1XOV4Kkm1Aw,Auntie Anne's Soft Pretzel,4300 Meadows Ln,Las Vegas,NV,89107,36.172836,-115.195816,3.0,9,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'loud'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True'}","Pretzels, Food, Restaurants, Food Stands",
138921,138921,aOM158N_28GHq_JJkRD3jQ,Coco's Bakery & Restaurant,"Santa Fe Station Hotel & Casino, 4959 N Rancho Dr",Las Vegas,NV,89130,36.254862,-115.225858,3.0,5,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True'}","American (Traditional), Restaurants, Cafes, Bakeries, Food",
139054,139054,G03yt8WuN1v0bCD8mvoDiA,Fresh Sub,6174 W Flamingo Rd,Las Vegas,NV,89103,36.1152213,-115.22688659999999,4.5,94,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Sandwiches, Restaurants, Delis, Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '11:0-21:0'}"
139062,139062,DESv2ys6SjBKA4SyDtJvxw,Ferraro's Italian Restaurant And Wine Bar,4480 Paradise Rd,Las Vegas,NV,89169,36.109198342199996,-115.1519553743,4.0,954,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'dressy'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '3', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Wine Bars, Bars, Lounges, Food, Italian, Nightlife, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:30-2:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-16:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-19:0', 'Sunday': '12:0-21:0'}"
139065,139065,okSpbU86tbKULQtz3vT-Bw,Arby's,4954 Boulder Hwy,Las Vegas,NV,89121,36.1134135,-115.0659881,2.5,8,0,"{'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
139073,139073,OHWebQuqI-AbB00zpLnWDg,Southern Style,4371 N Rancho Dr,Las Vegas,NV,89130,36.2393345,-115.23298700000001,3.5,11,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}","Seafood, Fast Food, Southern, Restaurants, Soul Food","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
139086,139086,lvuuyYZ-CzFrg1BLdV2OPw,Libre Mexican Cantina,11011 W Charleston Blvd,Las Vegas,NV,89135,36.1569658,-115.3335939,4.0,440,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False'}","Nightlife, Cocktail Bars, Fast Food, Bars, Mexican, Restaurants","{'Monday': '14:0-21:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
139092,139092,Ej_TupknUGM1f3V5lDc9IA,Waffle Love - Vegas Truck,,Las Vegas,NV,89104,36.149751,-115.07625359999999,4.5,40,0,"{'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Food, Restaurants, Food Trucks, Waffles, Diners, Breakfast & Brunch","{'Monday': '17:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0'}"
139188,139188,uu5AtMrz_94e8kk4Gixg9Q,Jollibee,"3890 S Maryland Pkwy, Ste 137",Las Vegas,NV,89119,36.118238,-115.135755,3.5,208,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False'}","Restaurants, Fast Food, Filipino","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}"
